band,firmname_page,firmname
4,1300,"Schaumburg-Lippische Holzindustrie, Akt.-Ges."
4,1300,"C. Behrens, Alfelder Sehuhleistenfabriken, Akt.-Ges."
4,1300,Holsatia-Werke Aktiengesellschaft
4,1301,Wilhelm Bötteher & Co. Akt.-Ges.
4,1301,"Asperger Werkstätten Akt.-Ges. in Liqu.,"
4,1301,"Carl Walter Holzverarbeitungs-Akt.-Ges. in Augsburg,"
4,1301,Balinger Dampfsägewerk-Akt.-Ges.
4,1302,Barther Actien-Möbelfabrik in Barth i.P. (In Konkurs.)
4,1302,Acuston Aktiengesellschaft Spezialfabrik für Radio und
4,1302,Adler Phonograph Akt.-Ges.
4,1302,Deutsche Grammophon-Aktiengesellschaft
4,1303,Deutsche Möbelhaus-Aktiengesellschaft „Das Heim“
4,1303,"Deutscher Holzhausbau Dickmann, Aktiengesellschaft"
4,1303,"Holno-Werke Akt.-Ges.,"
4,1304,Holzindustrie-Werke Akt.-Ges. in Berlin
4,1304,"Ernst Jacob Akt.-Ges., Berlin"
4,1304,Kistenfabrik Rau Aktiengesellschaft in Liqn.
4,1305,Kuhnert & Kühne Aktiengesellschaft
4,1305,"Ad. Lexow, A.-G. für Piano-Mechanik und Holz-Industrie,"
4,1305,„Lignum“ Holzverwertungs-Akt.-Ges.
4,1305,Möbel-Polsterwaren-Akt.-Ges. „Möpag“
4,1306,„Ostholz“ Aktiengesellschaft für ostländischen Holzimport
4,1306,Ostsee-Holzindustrie-Akt.-Ges.
4,1306,"Ring Piano-Aktiengesellschaft, Berlin."
4,1306,"Julius Schaefer, Akt.-Ges. in Liqu., Berlin-Lichtenberg,"
4,1307,Schöpfurther Säge- und Hobelwerk Aktiengesellschaft
4,1307,"Stephan & Helbig, Polster- & Ledermöbelfabrik Akt.-Ges."
4,1307,"A. Werkmeister Aktien-Gesellschaft in Liqu., Berlin."
4,1307,"Paul Luckwitz Akt.-Ges. in Liqu, Beucha b. Leipzig."
4,1307,Mandt & Mendel Aktiengesellschaft
4,1308,Grünfeld Holzverwertung Aktiengesellschatt in Liqu.
4,1309,Echterbecker Akt.-Ges. in Liga. in Bielefeld.
4,1309,"Rolandwerke, A.-G. für Holz- u. Metallbearbeitung in Liqu.,"
4,1309,Dampfsäge- u. Hobelwerk Akt.-Ges.
4,1309,"Holzbearbeitungswerke Wilh. Streek, Akt.-Ges."
4,1310,Erzgebirgische Holzindustrie-Actiengesellschaft
4,1311,Deutsche Piano-Werke Aktiengesellschaft in Ligqu.
4,1311,Albert Sievers Aktiengesellschaft
4,1311,Bremer Umschlags- und Handels-Aktiengesellschaft
4,1312,Deutsche Holzkunstwerkstätten Johannes Andresen
4,1312,Weser Holzindustrie Akt.-Ges.
4,1312,"Ostdeutsche Wald- und Holzindustrie-Akt.-Ges., Breslau,"
4,1313,"„Rhönhag“, Rhöner Holzwaren-Akt.-Ges.in Liqu., Brückenau."
4,1313,"Dominia Knopffabrik A.-G., Celle, Lüneburger Str. 9. (in Konk.)"
4,1313,Aktiengesellschaft J. @. Leistner
4,1313,Dusco Werke Akt.-Ges. vormals Derichs & Sauerteig
4,1314,Rowag A.-G. Rohr- u. Weidenverwertungs-Akt.-Ges.
4,1314,Ludwig Alter Akt.-Ges.
4,1314,Niedersächsische Möbelindustrie Akt.-Ges. in Delmenhorst.
4,1315,Dessauer Möbelfabrik Akt.-Ges.
4,1315,Holzindustrie Josef Schnatz Akt.- Ges.
4,1315,"Ernst Kaps, Johann Kuhse, Pianoforte-Fabriken, Akt.-Ges."
4,1316,Julius Schlegel Akt.-Ges.
4,1316,"„Ageholz“, Akt.-Ges. für Holzhandel u. Holzbearbeitung"
4,1316,"Rheinische Holzindüstrie, Aktiengesellschaft"
4,1317,"Gebrüder Schöndorff, Akt.-Ges."
4,1318,"Werner & Bardach, Aktiengesellschaft, Düsseldorf,"
4,1319,"Wiekingsche Industrie für Holz u. Baubedarf, Akt. Ges."
4,1319,"Bayerisches Sperrholzwerk Ebersberg Aktiengesellschaft,"
4,1320,"Friedrich Krüger, Akt.-Ges."
4,1320,Chr. Graze Akt.-Ges.
4,1320,"Sächsische Sperrholzfabrik, Aktien-Gesellschaft"
4,1320,"Möbelhaus Gebrüder Schürmann, Akt.-@es."
4,1321,Rheinische Fass- und Sperrholzfabrik Aktiengesellschaft
4,1321,"F. Ernst Jäger Akt.-Ges. in Liqu, Frankenberg i. Sa."
4,1321,lbelo Pfeifenfabrik Akt.-Ges.
4,1322,Heinrich Zeiss (Unionzeiss) Aktiengesellschaft
4,1322,"Rossberg & Zscheile, Akt.-Ges. in Liqu.,"
4,1322,"Harmonium- u. Pianofabrik H. Goll, Akt.-Ges. in Liqu."
4,1322,"Gebr. Himmelsbach, Akt.-Ges."
4,1323,"C. Tormin Akt.-Ges. Pianoforte- u. Flügelfabrik in Liqu,,"
4,1323,Holzmattenwerke Werner Heyd Akt.-Ges. in Ligu.
4,1324,"Holzwaren-Industrie Akt.-Ges. in Geisingen,"
4,1324,Katz u. Klumpp Aktiengesellschaft
4,1325,"W. Ritmüller & Sohn, Akt.-Ges."
4,1325,Greif-Werke Aktiengesellschaft
4,1326,"Holz- u. Gerbstoffwerke Hereynia, Akt.-Ges. in Liqu."
4,1326,Peter Wiesner Akt.-Ges.
4,1326,"Kruse & Kossmann Akt.-Ges. in Liqu, Hagen i. W.,"
4,1326,"Hampe & Hartwig Akt.-Ges,, Hamburg"
4,1326,"Sperrholzwerke Tiedemann Akt.-Ges, Hamburg."
4,1326,"Johannamühle Blumenthal & Co. Akt.-Ges. in Liqu.,"
4,1327,"Hanauer Fassfabrik, Aktiengesellschaft in Liqu."
4,1327,"Deutsche Holzröhren Akt.-Ges. (Deuhrag), Hannover."
4,1327,Hannoversche Knopffabrik Gompertz & Meinrath A.-G.
4,1327,"Holzwerke Hainholz Akt.-Ges., Hannover,"
4,1328,August Gundlach Akt.-Ges. in Hedemünden a. d. Werra.
4,1328,"Vereinigte Walzmühlen und Sägewerk Heft-Ammersdorf Aktiengesellschaft, Heft (Post Aidenbach)."
4,1328,Adolf Marquardt Akt.-Ges.
4,1328,Heinsberger Lehranstalt für Korbflechterei
4,1328,Holzindustrie A.-G. in Heusenstamm
4,1329,"Bayerische Kinderwagen- und Korbwarenfabrik Akt.-Ges., Hirschaid in Bayern."
4,1329,"Säge- u. Hobelwerke Akt.-Ges., Hof a. d. Saale,"
4,1329,Furnier- & Sperrholzwerk-Akt.-Ges.
4,1330,"Wagenbau- und Holzverarbeitungs-Akt.-Ges., Insterburg."
4,1330,Eduard Schreck K.-G. a. A.
4,1330,Holzwarenindustrie Akt.-Ges. vorm. Spagl & Comp.
4,1331,"Kaim, Pianoforte-Akt.-Ges."
4,1331,"Sümöfag, Süddeutsche Möbelfabrik Akt.-Ges."
4,1332,"Bayernwerk für Holzindustrie u. Imprägnierung, Akt.-Ges."
4,1332,Holzhandels-Akt.-Ges.
4,1332,"Möbel-Kontor-Aktiengesellschaft, Köln, Marzellenstr. 1."
4,1333,"Rath & Balbach Akt.-Ges. in Liqu., Köln,"
4,1333,Holzindustrie Ernst Hildebrandt Akt.-Ges. in Liqu.
4,1333,"Gebr. Hille, Holzindustrie-Aktiengesellschaft"
4,1334,Holzwerk Kornwestheim Akt.-Ges.
4,1334,Ruscheweyh Aktiengesellschaft
4,1336,Herlag Holzwarenfabrik Aktiengesellschaft
4,1336,"Gustav Fiedler Akt.-Ges. ın Liqu., Leipzig,"
4,1337,Leipziger Baufabrik Aktiengesellschaft
4,1338,Hugo Sonntag Akt.-Ges.
4,1338,"Waldemar Hesse, Möbelfabrik, Akt.-Ges., Liebau i. Schl."
4,1339,Badische Holzindustrie Akt.-Ges. Linkenheim in Liqu.
4,1339,"Lomnitzer Holzindustrie u. Büstenfabrik Carl Freudiger Akt.-Ges., Lomnitz i.Rsgb. (In Konkurs.)"
4,1339,"Luckauer Korbwaren-Akt.-Ges. in Liqu., Luckau."
4,1339,"Wagner & Karolus, Akt.-Ges., Mainz."
4,1339,Herkolit Aktiengesellschaft
4,1339,Bauer & Dürrschmidt Akt.-Ges.
4,1340,"-Koch-Harmonica A.-G. in Liqu, Markneukirchen."
4,1340,Sägewerk Marzling Akt.-Ges.
4,1340,Friedrich Ottensmeyer Möbelwerke Akt.-Ges.
4,1341,"Rexroth-Lynen, Akt.-Ges."
4,1341,Althann Holz-Akt.-Ges.
4,1342,Dampfsägewerk Mücke Akt.-Ges. in Liqu.
4,1342,"Hermann Müller Akt.-Ges., Polstermöbelfabrik"
4,1342,Bayernwerke für Holzverwertung Aktiengesellschaft
4,1343,"Büromöbelfabrik Schubert & List, Akt.-Ges."
4,1343,"Bürstenfabrik Pensberger & Co., Actiengesellschaft in Liqu.,"
4,1344,"Degginger & Hess, Akt.-Ges."
4,1344,Deutsche Parkettwerke Aktiengesellschaft
4,1345,Deutsche Wald- und Holz-Industrie Aktiengesellschaft
4,1345,"Hubertus Säge- u. Hobelwerke, Akt.-Ges."
4,1346,Süddeutsche Holzindustrie-Akt.-Ges.
4,1347,Süddeutsche Möbelwerkstätten Akt.-Ges.
4,1347,"Rahlmühler Stuhl-Industrie, Akt.-Ges."
4,1347,Schwäbische Möbelindustrie A.-G.
4,1348,"Holzwerke Neckarsulm Gebr. Hespeler, Akt.-Ges."
4,1348,"Felieienhütte, Akt.-Ges. in Liqu."
4,1348,Neuöttinger Möbelindustrie Akt.-Ges.
4,1348,"Holzbau Akt.-Ges., Fabrik zerlegb. Holzhäuser u. Baracken"
4,1349,Mittelrheinische Sitzmöbelfabrik Aktiengesellschaft
4,1349,"Vereinigte Kunstwerkstätten Nienburg-Weser, Akt.-Ges.,"
4,1349,Gebr. Schwarzkopf Akt.-Ges.
4,1350,"Nordmark Akt.-Ges. für Handel u. Industrie, Nortorf (Holst.)."
4,1350,„Holzkontor“ Akt.-Ges.
4,1350,„Vauen“ Vereinigte Pfeifenfabriken
4,1351,Robert Schmid Aktiengesellschaft
4,1351,"Schmid Söhne, Akt.-Ges. Nürtingen. (In Konkurs)."
4,1351,Gg. Lang sel. Erben Akt.-Ges.
4,1351,"Friedrich Töpel, Akt.-Ges."
4,1352,Hohenloher Schulmöbel- und Turngerätefabrik A.-G.
4,1352,Akt.-Ges. Mechanische Bautischlerei und Holzgeschäft
4,1353,„Eiehenmöbel“ Akt.-Ges. vorm. Chr. Volkmann A.-G.
4,1353,"Badische Holzwerkzeugfabrik A.-G., vom. Otto Mainzer & Cie."
4,1353,Mittelrheinisches Möbelwerk Aktiengesellschaft
4,1354,"Schiffl & Sohn, Akt.-Ges. in Liqu., Ottendorf-Okrilla."
4,1354,"Werkstätten Bernard Stadler, Akt.-Ges. in Paderborn."
4,1354,J.G. Roth Akt.-Ges. in Liquid. in Ravensburg (Württbg.).
4,1354,Rustein-Pinselfabrik Aktiengesellschaft
4,1354,"Lottholz & Hübsch, Akt.-Ges."
4,1355,"Ostbayerische Wald-Akt.-Ges. (Ostwald), Regensburg."
4,1355,"Husumer Möbelfabrik, Akt.-Ges. in Liqu. in Rödemis"
4,1355,Holzbearbeitungswerke Schneider & Kaulen Akt.-Ges.
4,1356,Ludwigs Korbwaren-Material-Aktiengesellschaft in Liqu.
4,1356,"Gebrüder Neumann, Holzverwertungs-Akt.-Ges. in Liqu.,"
4,1356,Gebrüder Tuphorn Akt.-Ges.
4,1356,Schönecker Sägewerk Akt.-Ges.
4,1356,Schönheider Bürsten-Fabrik Aktiengesellschaft vormals F. L. Lenk in Schönheide i. Erzgeb.
4,1357,"Kleintje & Panneke Akt.-Ges. in Liqu., Sehlem."
4,1357,"Tekton- und Sägewerk, Akt.-Ges. in Siglingen."
4,1357,Hebelwerk Akt.-Ges. für Holzbearbeitung in Liqu.
4,1357,Storz & Palmer Akt.-Ges.
4,1358,"Rössler & Weissenberger, Akt.-Ges."
4,1358,Gustav Rottacker Akt.-Ges.
4,1359,"Zepf, Büro- u. Schulmöbel-Akt.-Ges. in Liqu., Stuttgart,"
4,1359,"Panela Aktiengesellschaft, Swinemünde, Massner Str."
4,1359,Verag-Pfeifen Aktiengesellschatt
4,1359,"And®: Koch, Akt.-Ges. in Liqu. in Trossingen (Württ.)."
4,1359,"Völklinger Möbelindustrie, Akt.-Ges. in Liqu."
4,1359,Holzindustrie Cordingen Akt.-Ges.
4,1360,"Otto Rothe Akt.-Ges., Weimar. (din Konkurs.)"
4,1360,"Wilhelm Holighaus Akt.-Ges. in Liqu., Wiesbaden."
4,1361,Aktiengesellschaft für Holzverwertung in Wipperfürth
4,1361,"Otto Hetzer, Akt.-Ges. in Wismar. din Konkurs.)"
4,1361,Wismarsche Hobelwerke Aktiengesellschaft
4,1361,Möbel-Werke Aktiengesellschaft
4,1362,"Opel & Kühne, Akt.-Ges.,, Zeitz. in Konkurs.)"
4,1362,"Zittauer Jalousie- u. Holzrollofabrik Max Vetterlein,"
4,1362,Grimm & Roehling Akt.-Ges. in Zwickau. din Konkurs.)
4,1363,"Gas-, Wasser- und Eiswerke. Städtische Werke Angermünde, Aktiengesellschaft"
4,1363,"Gruppen-Gas- u. Elektrizitätswerk Bergstrasse, Akt.-Ges."
4,1363,Butzke’s Gasglühlicht-Aktiengesellschaft
4,1364,Selas Aktiengesellschaft
4,1365,Gas- und Blektrieitäfs-Werke Bolchen A.-6.
4,1365,Gas- und Elektrieitätswerke Chateau-Salins A.-G.
4,1366,Gas- u. Elektrizitäts-Werke Wittenburg (Meeklb.) Akt.-Ges.
4,1366,"Gaswerk Erbisdorf, Akt.-Ges."
4,1366,"Gaswerk Ermsleben a. Harz, Akt.-Ges."
4,1367,"Gaswerk Freienwalde (Oder) A.-G.,"
4,1367,"Aörogen, Akt.-Ges,."
4,1367,Westfälische Ferngas-Aktiengesellschaft
4,1369,Gebrüder Hillmann Akt.-Ges.
4,1369,"Badische Gas- und Elektrizitätsversorgung, Akt.-Ges."
4,1370,Pfälzische Gas-Aktiengesellschaft
4,1370,"Gasversorgung Magdeburg-Anhalt, Aktiengesellschaft"
4,1371,Grossgaserei Mitteldeutschland Aktiengesellschaft
4,1371,Wasserwerk Oppenheim
4,1372,Gaswerk Schiffweiler Akt.-Ges.
4,1372,Akt.-Ges. für Gas u. Elektrizität Weidenau.
4,1372,Gas-Aktien-Gesellschaft Ritter & Cie.
4,1373,"Wasser-, Elektrizitäts- u. Gaswerke Wiesbaden, Akt.-Ges."
4,1374,Gas- und Blektrizitätswerk Worbis A.-G.
4,1374,"Gas- und Elektrieitätswerke Zörbig, Akt.-Ges."
4,1375,"Kautschuk-, @uttapercha- und Asbestfabriken, Hartgummiwaren, Linoleumindustrie."
4,1375,"Linoleumindustrie. Aktiengesellschaft Neuhoefer, Berlin. (m Konkurs.)"
4,1375,"Aktor Asbest-, Gummi- und Isolier-Fabrikate Akt.-Ges."
4,1375,Nordor Aktiengesellschaft
4,1376,"Roland-Werk Akt.-Ges. für Hartgummi-Industrie,"
4,1376,Carl Sehwanitz Gummiwerk Akt.-Ges.
4,1376,"Brunonia-Gummi-Werke Akt.-Ges. in Braunschweig,"
4,1376,Bremer Gummiwerke Roland A.-G.
4,1377,"Cosack & Cie, Akt.-Ges.,"
4,1378,Gummi-Werke Fulda Akt.-Ges.
4,1378,"Gummiwerke Nordland Aktiengesellschaft,"
4,1378,Helsingborgs Gummifabriks-Galoscher Akt.-Ges. „Tretorn“
4,1379,"Mittelland Gummiwerke A.-6. in Ligu.,"
4,1379,Münden Hildesheimer Gummiwaaren Fabriken
4,1379,„Vulkan“ Gummiwarenfabrik Weiss & Baessler Akt.-Ges.
4,1380,Rheinische Gummi u. Celluloid Fabrik Mannheini-Neckarau
4,1380,Akt.-Ges. Metzeler & Co. in München
4,1381,Fabrik für Gummilösung A.-G. vormals Otto Kurth
4,1381,"Technische u. Klebstoff-Artikel-Fabrik in Liqu., Rudolstadt."
4,1382,"Gummiwerk Sonneberg, Akt.-Ges., Sonneberg."
4,1382,"Sehmidts Gummiwarenfabrik, Arthur Schmidt, Akt.-Ges."
4,1382,"Filmfabrikation, Film-Verleih- und -Vertrieb, Theater, Hotels, Iooloeische Gärten, Bäder, Heil- und Pflege- Anstalten, Vereine."
4,1382,"Iooloeische Gärten, Bäder, Heil- und Pflege- Anstalten, Vereine. Aachener A.-G. zur Unterstützung hülfsbedürft. Personen"
4,1383,Aachener Thermal-Wasser „Kaiserbrunnen“ Akt.-Ges.
4,1383,Aktiengesellschaft für Kur- u. Badebetrieb der Stadt Aachen
4,1384,Altheide. Akt.-Ges. für Kur- und Badebetrieb
4,1384,"Altonaer Stadttheater, Aktien-Gesellschaft"
4,1385,Deutsche Mineralbrunnen Akt.-Ges.
4,1385,Aafa-Film Aktiengesellschaft
4,1386,"Aktiengesellschaft Vandalenhaus Heidelberg,"
4,1386,Aktiengesellschaft für Filmunternehmungen
4,1386,Akt.-Ges. für Filmvertrieb
4,1387,Akt.-Ges. für Hotelbeteiligungen
4,1387,Aschinger's Aktien-Gesellschaft
4,1389,Bäder- und Verkehrs-Akt.-Ges.
4,1389,Berliner Lichtspiel-Theater-Aktiengesellschaft.
4,1389,Bundesfilm Akt.-Ges.
4,1390,Continental-Hotel- u. Grossgaragen-Aktiengesellschaft
4,1390,Deutsch-Russische Film Allianz Aktiengesellschaft
4,1391,Deutsche Film-Aktiengesellschaft
4,1391,Deutsche Gaststätten Akt.-Ges.
4,1392,"Deutsche Hotel- und Kurhaus-Aktiengesellschaft in Ligu,"
4,1392,Deutsche Schauspiel-Betrieb-Akt.-Ges.
4,1392,Donau Aktiengesellschaft für gastronomische Betriebe
4,1392,Esplanade-Hotel-Aktiengesellschaft
4,1393,Hotel u. Restaurant Bürgerhof Akt.-Ges.
4,1393,"Kinoton Aktiengesellschaft, Berlin"
4,1394,"Mayfilm Aktien-Gesellschaft in Liqu., Berlin."
4,1394,Metro-Goldwyn-Mayer Film Aktiengesellschaft
4,1394,Moka Efti-Dorag Betriebs-Aktiengesellschaft
4,1395,National-Film Aktiengesellschaft
4,1396,Nero-Film Akt.-Ges.
4,1396,"Neue Hotelgesellschaft, A.-G."
4,1396,Pinschewer-Film Akt.-Ges.
4,1397,Rex-Film-Aktiengesellschaft
4,1397,Ring-Film Akt.-Ges. in Berlin.
4,1397,Schiller-Theater Aktien-Gesellschaft
4,1398,Städtische Oper Akt.-Ges.
4,1398,"Superfilm Verleihaktiengesellschaft,"
4,1399,Terra Film -Akt.-Ges.
4,1400,Walhalla-Theater Union Akt.-Ges.
4,1401,„Werold“ Film-Aktiengesellschaft
4,1401,"Köhlers Strandhotel, Akt.-Ges."
4,1401,Harzburger Aktiengesellschaft
4,1402,Kurhaus Akt.-Ges. Braunlage in Liqu.
4,1402,Lunapark Akt.-Ges.
4,1403,"„Silesia-Ufatheater“ Akt.-Ges. in Liqu., Breslau,"
4,1403,„Römischer Kaiser“ Hotel- u. Theater-Akt.-Ges.
4,1404,Cuxhavener Stadttheater Akt.-Ges.
4,1404,"Hotelbetriebsges. Weisser Hirsch, A.-G. in Dresden."
4,1404,Moor- und Kurbad Aktiengesellschaft
4,1404,Birresborner Mineralbrunnen Aktiengesellschaft
4,1405,Park-Hotel Aktien-Gesellschaft
4,1405,"V aterland, Wirtschaftsbetriebe, Aktiengesellschaft"
4,1405,Vorstand: „Aloys Mainz.
4,1405,Brüder Terne Akt.-Ges.
4,1405,Elbinger Schauspielhaus-Act.-Ges.
4,1406,Actiengesellschaft Alfredushaus
4,1406,Akt.-Ges. Erholung
4,1406,Katholisches Gesellenhaus A.-G.
4,1407,-Akt.-Ges. für Cireus- und Theater-Bau
4,1407,"Fürstenhof Carlton-Hotel Aktiengesellschaft (Esplanade- Palasthotel) in Frankfurt a. M., Bahnhofsplatz 18."
4,1407,Städtische Bühnen-Aetien-Gesellschaft in Liqu.
4,1408,A.-G. „Katholisches Vereinshaus Freiburg i. Br“.
4,1408,"Freiburger Reitanstalt, Aktiengesellschaft"
4,1408,"Rebhaus, Aktiengesellschaft, Freiburg i. Br. cin Konkars.)"
4,1409,Hotel- Aktiengesellschaft
4,1409,Hotel Schützenhaus Grimma Aktiengesellschaft
4,1409,Atlantic-Hotel-Aktiengesellschaft
4,1410,Bürgersäle Eilbeck Aktiengesellschaft
4,1410,Hamburger Motordrom Aktiengesellschaft .
4,1410,Hotel-Verwaltungs-Aktien-Gesellschaft
4,1411,Hannoversche Hotel-Akt.-Ges.
4,1411,Sehützenpark-Aktiengesellschaft
4,1411,m
4,1412,Carl Fass & Söhne (Cafasö) Aktiengesellschaft
4,1412,"Konzerthaus-Gesellschaft, gemeinnützige Akt.-Ges."
4,1412,Actien-Gesellschaft Caritas
4,1413,"Kur- u. Schlosshotel, Akt.-Ges. Hohenschwangau"
4,1413,Ritter’s Parkhotel Akt.-Ges.
4,1413,"Insterburger Tattersall,"
4,1414,"Kurbetrieb Kellinghusen, Akt.-Ges. in Liqu."
4,1414,Actiengesellschaft des Casino-Gebäudes
4,1414,Bürgerverein Act.-Ges.
4,1414,Kölner Aktien-Gesellschaft für Krankenpflege
4,1415,"Kölner Gaststätten-Akt.-Ges. in Liqu., Köln,"
4,1415,Königsberger Lichtspiele Akt.-Ges.
4,1415,„Parkhotel“ Aktiengesellschaft
4,1416,Akt.-Ges. St. Vincentiusverein
4,1416,Dienstbotenanstalt St. Marienhaus A.-G.
4,1416,Krefelder Hotel-Aktiengesellschaft Krefelder Hof
4,1417,Apollo Lichtspieltheater Akt.-Ges.
4,1417,Leipziger Messe-Hotel Aktiengesellschaft
4,1418,Park-Hotel-Akt.-Ges.
4,1418,Herzogliches Bad Liebenstein Thüringer Wald Akt.-Ges.
4,1418,Hotel-Akt.-Ges. Haus Herzog Bernhard u. Königin Olga zu Bad Liebenstein in Bad Liebenstein (Thür.).
4,1419,"Hotel zum Hirsch, Akt.-Ges,, Limbach (Sa.),"
4,1419,C. Oppel & Co. Aktiengesellschaft
4,1420,Mayener Bürgerverein Aktien-Gesellschaft
4,1420,"Staatliches Bad Meinberg, Akt.-Ges."
4,1420,"Bad Mergentheim, Akt.-Ges. in Bad Mergentheim."
4,1421,"Bayerische Reitschule Akt.-Ges. in Liqu, München,"
4,1421,Kurhaus Alexandersbad A.-G.
4,1422,Leo-Film Akt.-Ges.
4,1422,"Parkhotel, Akt.-Ges., München, Maximilianplatz 21."
4,1423,Akt.-Ges. Casino
4,1423,"Union-Theater Akt.-Ges. in M. Gladbach,"
4,1423,Zweck: Lichtspielhäuserbetrieb.
4,1423,"Katholisches Gesellenhaus, A.-G."
4,1423,Neura-Mineralquellen-A.-G.
4,1424,Aktien-Gesellschaft „Verein“
4,1424,"Kur- und Badeverwaltung Niederbreisig a. Rh.,"
4,1424,Dutzendteich-Park Aktiengesellschaft
4,1425,Kaiser Friedrich Quelle A.-G.
4,1425,Erholungsheim Nordwest Akt.-Ges.
4,1426,Osnabrücker Stadthalle A.-G.
4,1426,Kaiser-Karls-Bad Aktien-Ges.
4,1426,Act.-Ges. des Pforzheimer Töchter-Instituts
4,1427,Katholisches Vereinshaus Pforzheim Akt.-Ges.
4,1427,Aktien-Reitbahn
4,1427,"Karl Winkler, Akt.-Ges. für Variete- u. Lichtspielbühnen"
4,1428,"Bad Rippoldsau, Akt.-Ges."
4,1428,"Sanatorium Schierke A.G. in Schierke (Harz),"
4,1428,Kaiserbad Schmiedeberg Akt.-Ges.
4,1429,Akt.-Ges. des katholischen Vereinshauses
4,1429,"Filmwerke Staaken Akt.-Ges., Berlin"
4,1429,Concordia Hotel-Akt.-Ges.
4,1429,Katholisches Vereinshaus Akt.-Ges.
4,1430,Theaterbau-Aktiengesellschaft in Liqu.
4,1430,"„Bellthal“ Moselsprudel, Akt.-Ges."
4,1431,"Katholischer Bürgerverein, A.-G."
4,1431,Kathol. Vereinshaus Treviris (Act.-Ges.)
4,1432,"Providentia, Aktiengesellschaft"
4,1432,Sol- und Thermalbad Wanne-Eickel Akt.-Ges.
4,1432,Bergisches Stadion A.-G. in Liqu. in Wuppertal-Elberfeld.
4,1432,Hotel-Aktiengesellschaft Wuppertal
4,1433,Reitbahn Aktiengesellschaft
4,1434,Theater-Verein Akt.-Ges.
4,1434,Act.-Ges. Johannisbrunnen
4,1434,Plantagen- u. Kolonial-kesellschaften. Deutsch-Ostafrikanische Gesellschaft
4,1436,Ekona-Akt.-Ges. in Berlin
4,1436,Ostafrikanische. Bergwerks- u. Plantagen-Akt.-Ges.
4,1437,"Poa Plantagen Akt.-Ges. in Liqu., Berlin."
4,1438,Tanganyika Aktiengesellschaft
4,1438,Terra Nuova Aktien-Gesellschaft
4,1438,Dekage Handels-Akt.-Ges.
4,1439,Gesellschaft Süd-Kamerun
4,1441,Societe commereiale de I’Oceanie in Liqu.
4,1442,Versicherungs-kesellschaften aller Branchen. „Agversi“ Akt.-Ges. für Versicherungsvermittlung
4,1442,Aktiengesellschaft für Versicherungswerte
4,1442,Brandenburger Allgemeine Versicherungs-Akt.-Ges.
4,1443,Deutsche Kraftfahrzeug-Versicherungs-Aktien-Gesellschaft
4,1443,Deutsche Seeversicherungs-Akt.-Ges. in Berlin
4,1443,"Deutscher Versicherungsverkehr Akt.-Ges.,"
4,1444,Gerrus-Assekuranz - Makler - Akt.-Ges.
4,1444,"Hafag, Heinrich Fraenkel Akt.-Ges. für Versicherungs-"
4,1444,Hausleben Versicherungs-Akt.-Ges. in Berlin
4,1445,Helios Allgemeine Rückversicherungs-Aktiengesellschaft
4,1446,Hovad Allgemeine Versicherungs -Akt.-Ges.
4,1446,„Hovad“ Lebensversicherungsbank Akt.-Ges.
4,1446,Iduna-Germania Transport-Versicherungs-Akt.-Ges.
4,1447,„Pharus“ Allgemeine Versicherungs-Aktiengesellschaft
4,1447,Rückversicherungs-Vereinigung Akt.-Ges.
4,1448,„Tela“ Versicherungs-Akt.-Ges. für Technische Anlagen
4,1448,„Unitas“ Rückversicherungs-Akt.-Ges.
4,1449,"„Universale“ Versich.-Akt.-Ges. in Liqu., Berlin."
4,1449,"Industrie und Handel Versicherungs-Akt.-Ges. in Liqu.,"
4,1449,Wratislawia Mit- und Rückversicherungs-Akt.-Ges. in Liqu.
4,1449,„Sorgenfrei“ Deutsche Bestattungs-Versicherung A.-G.
4,1450,"„Industria“ Rheinische Versicherungs-Akt.-Ges. in Liqu.,"
4,1450,"Fortuna, Rückversicherungs-Akt.-Ges."
4,1451,„Carolus“ Versicherungs-Aktiengesellschaft
4,1451,„Rufa“ Versicherungs -Vermittlung für Rundfunk Akt.-Ges.
4,1451,Rothenburger Feuerversicherungs-Akt.-Ges. in Lign.
4,1452,"Assecuranz-Union von 1865 in Hamburg, Trostbrücke 1."
4,1453,RM. RM. | eteiligung
4,1453,„Hansa“ Allgemeine Versicherungs-Akt.-Ges. in Liqu.
4,1454,"Neptunus Assecuranz-Compagnie in Hamburg,"
4,1454,"„Ocean“ Versicherungs-Akt.-Ges. in Liqu., Hamburg,"
4,1455,"Versicherungs-Gesellschaft „Hamburg“, gegr. 1897, A.-G."
4,1456,Rheinische Union Versicherungs-Aktiengesellschaft
4,1457,"Atlas, Deutsche Lebensversich.-Ges."
4,1457,"Magdeburger Versicherungs-Vermittelungs-Akt.-Ges.,"
4,1458,Land- und See-Versicherungs-Akt.-Ges.
4,1458,Münchener Rückversicherungs-Gesellschaft
4,1460,Süddeutsche Rückversicherungs-Actien-Gesellschaft
4,1460,"„Lloyd” Versicherungs-Bank Akt.-Ges., Nürnberg,"
4,1460,Baltische Versicherungs-Actien-Bank
4,1461,Allgemeine Saarländische Versicherungs-Akt.-Ges. in Liqu.
4,1461,Mecklenburgische Rückversicherungs-Akt.-Ges.
4,1462,Atlantie Transportversicherungs-Akt.-Ges. Stettin
